EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,STATE_NAME,COUNTY_NAME,ARPT_NAME,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ELEV,ELEV_METHOD_CODE,MAG_VARN,MAG_HEMIS,MAG_VARN_YEAR,ICAO_ID
2025-11-27,12964.,A,NE,AHQ,WAHOO,US,NEBRASKA,SAUNDERS,WAHOO MUNI,41,14,26.179,N,41.24060527,96,35,40.375,W,-96.59454861,1225.6,S,6,E,1990,KAHQ
2025-11-27,12966.,A,NE,64V,WALLACE,US,NEBRASKA,LINCOLN,WALLACE MUNI,40,49,56.008,N,40.83222444,101,9,50.561,W,-101.16404472,3101,S,9,E,1985,NA
2025-11-27,12974.,A,NE,LCG,WAYNE,US,NEBRASKA,WAYNE,WAYNE MUNI/STAN MORRIS FLD,42,14,29.7807,N,42.24160575,96,58,56.1756,W,-96.982271,1431.7,E,6,E,1990,KLCG
2025-11-27,12993.01,A,NE,JYR,YORK,US,NEBRASKA,YORK,YORK MUNI,40,53,47.099,N,40.89641638,97,37,26.6608,W,-97.62407244,1669.7,S,6,E,1995,KJYR
2025-11-27,13011.,A,NV,L92,ALAMO,US,NEVADA,LINCOLN,ALAMO LANDING FLD,37,21,48.362,N,37.36343388,115,11,43.762,W,-115.19548944,3757.2,S,14,E,1985,NA
2025-11-27,13012.,A,NV,TMT,AUSTIN,US,NEVADA,LANDER,AUSTIN,39,28,4.596,N,39.46794333,117,11,50.834,W,-117.19745388,5735.1,S,12,E,2025,KTMT
2025-11-27,13016.,A,NV,BAM,BATTLE MOUNTAIN,US,NEVADA,LANDER,BATTLE MOUNTAIN,40,35,56.6,N,40.59905555,116,52,27.6,W,-116.87433333,4536.1,S,13,E,2020,KBAM
2025-11-27,13020.1,A,NV,BTY,BEATTY,US,NEVADA,NYE,BEATTY,36,51,40.079,N,36.86113305,116,47,11.038,W,-116.78639944,3169,E,12,E,2010,KBTY
2025-11-27,13027.11,A,NV,BVU,BOULDER CITY,US,NEVADA,CLARK,BOULDER CITY MUNI,35,56,50.309,N,35.94730805,114,51,39.903,W,-114.86108416,2203.1,S,11,E,2020,KBVU
2025-11-27,13034.5,A,NV,1L4,CAL NEV ARI,US,NEVADA,CLARK,KIDWELL,35,18,21.2556,N,35.30590433,114,52,56.5926,W,-114.88238683,2602,E,14,E,1985,NA
2025-11-27,13042.,A,NV,CXP,CARSON CITY,US,NEVADA,CARSON CITY,CARSON CITY,39,11,32.295,N,39.19230416,119,43,57.254,W,-119.73257055,4704.4,S,14,E,2010,KCXP
2025-11-27,13044.2,A,NV,U74,CRESCENT VALLEY,US,NEVADA,EUREKA,CRESCENT VALLEY,40,24,57.4,N,40.41594444,116,33,48.6,W,-116.5635,4790.8,S,16,E,1985,NA
2025-11-27,13044.4,A,NV,9U7,CURRANT,US,NEVADA,NYE,CURRANT RANCH,38,44,9.765,N,38.73604583,115,28,49.099,W,-115.48030527,5181,S,15,E,1985,NA
2025-11-27,13044.8,A,NV,A34,DAYTON/CARSON CITY,US,NEVADA,LYON,DAYTON VALLEY AIRPARK,39,14,18.3,N,39.23841666,119,33,19.6,W,-119.55544444,4414.3,S,16,E,1985,NA
2025-11-27,13046.,A,NV,E85,DENIO,US,NEVADA,HUMBOLDT,DENIO JUNCTION,41,57,14.625,N,41.9540625,118,37,51.623,W,-118.63100638,4202,E,16,E,1995,NA
2025-11-27,13047.01,A,NV,01U,DUCKWATER,US,NEVADA,NYE,DUCKWATER,38,51,11.7,N,38.85325,115,38,4.8,W,-115.63466666,5133,S,15,E,1985,NA
2025-11-27,13047.3,A,NV,2Q9,DYER,US,NEVADA,ESMERALDA,DYER,37,36,34.753,N,37.60965361,118,0,23.36,W,-118.00648888,4899,S,15,E,1985,NA
2025-11-27,13048.,A,NV,EKO,ELKO,US,NEVADA,ELKO,ELKO RGNL,40,49,29.995,N,40.82499861,115,47,28.815,W,-115.7913375,5139.8,S,12,E,2020,KEKO
2025-11-27,13051.,A,NV,ELY,ELY,US,NEVADA,WHITE PINE,ELY/YELLAND FLD,39,17,58.878,N,39.29968833,114,50,30.761,W,-114.84187805,6259.7,S,14,E,2005,KELY
2025-11-27,13054.,A,NV,05U,EUREKA,US,NEVADA,EUREKA,EUREKA,39,36,13.5,N,39.60375,116,0,13,W,-116.00361111,5957.8,S,13,E,2010,NA
2025-11-27,13057.,A,NV,NFL,FALLON,US,NEVADA,CHURCHILL,FALLON NAS (VAN VOORHIS FLD),39,25,4.19,N,39.41783055,118,41,54.918,W,-118.69858833,3934.8,S,14,E,2010,KNFL
2025-11-27,13057.1,A,NV,FLX,FALLON,US,NEVADA,CHURCHILL,FALLON MUNI,39,29,57.01,N,39.49916944,118,44,55.652,W,-118.74879222,3966.4,S,14,E,2010,KFLX
2025-11-27,13060.,A,NV,N58,FERNLEY,US,NEVADA,LYON,SAMSARG FLD,39,33,35.2587,N,39.55979408,119,14,33.5634,W,-119.2426565,4346,E,16,E,1985,NA
2025-11-27,13062.,A,NV,GAB,GABBS,US,NEVADA,NYE,GABBS,38,55,20.15,N,38.92226388,117,57,30.82,W,-117.95856111,4699.3,S,15,E,1985,KGAB
2025-11-27,13070.,A,NV,0L4,GOLDFIELD,US,NEVADA,ESMERALDA,LIDA JUNCTION,37,29,30.8,N,37.49188888,117,11,18.3,W,-117.18841666,4684,E,15,E,1985,NA
2025-11-27,13070.07,A,NV,1A8,GOLDFIELD,US,NEVADA,ESMERALDA,GOLDFIELD,37,43,19.411,N,37.72205861,117,14,10.917,W,-117.23636583,5616,E,NA,NA,NA,NA
2025-11-27,13072.,A,NV,HTH,HAWTHORNE,US,NEVADA,MINERAL,HAWTHORNE INDUSTRIAL,38,32,42.277,N,38.54507694,118,37,56.651,W,-118.63240305,4230.4,S,13,E,2020,KHTH
2025-11-27,13079.,A,NV,INS,INDIAN SPRINGS,US,NEVADA,CLARK,CREECH AFB,36,35,10.8376,N,36.58634377,115,40,38.534,W,-115.67737055,3134.1,S,15,E,1980,KINS
2025-11-27,13079.25,A,NV,06U,JACKPOT,US,NEVADA,ELKO,JACKPOT/HAYDEN FLD,41,58,32.991,N,41.97583083,114,39,28.856,W,-114.65801555,5223.7,S,16,E,1985,NA
2025-11-27,13079.5,A,NV,0L7,JEAN,US,NEVADA,CLARK,JEAN,35,46,5.7517,N,35.76826436,115,19,46.6391,W,-115.32962197,2835,S,14,E,1985,NA
2025-11-27,13080.,A,NV,N15,KINGSTON,US,NEVADA,LANDER,KINGSTON,39,12,9.5949,N,39.20266525,117,4,8.1637,W,-117.06893436,6075,E,15,E,2000,NA
2025-11-27,13081.,A,NV,LSV,LAS VEGAS,US,NEVADA,CLARK,NELLIS AFB,36,14,10.32,N,36.2362,115,2,3.32,W,-115.03425555,1869.1,E,12,E,2015,KLSV
2025-11-27,13082.,A,NV,VGT,LAS VEGAS,US,NEVADA,CLARK,NORTH LAS VEGAS,36,12,38.5305,N,36.21070291,115,11,39.9955,W,-115.19444319,2205,S,14,E,1995,KVGT
2025-11-27,13083.,A,NV,LAS,LAS VEGAS,US,NEVADA,CLARK,HARRY REID INTL,36,4,49.234,N,36.08034277,115,9,8.815,W,-115.15244861,2183.1,S,11,E,2020,KLAS
2025-11-27,13083.29,A,NV,HND,LAS VEGAS,US,NEVADA,CLARK,HENDERSON EXEC,35,58,22.278,N,35.972855,115,8,3.785,W,-115.13438472,2491.4,S,13,E,2005,KHND
2025-11-27,13085.,A,NV,LOL,LOVELOCK,US,NEVADA,PERSHING,DERBY FLD,40,3,59.2829,N,40.06646747,118,33,54.31,W,-118.56508611,3907.6,S,14,E,2010,KLOL
2025-11-27,13089.61,A,NV,L23,MERCURY,US,NEVADA,NYE,PAHUTE MESA AIRSTRIP,37,6,9.818,N,37.10272722,116,18,48.174,W,-116.31338166,5068,S,14,E,1985,NA
2025-11-27,13089.7,A,NV,67L,MESQUITE,US,NEVADA,CLARK,MESQUITE,36,49,59.3,N,36.83313888,114,3,21.2,W,-114.05588888,1978.1,S,11,E,2020,NA
2025-11-27,13090.5,A,NV,3Q0,MINA,US,NEVADA,MINERAL,MINA,38,22,47.5,N,38.37986111,118,5,48.3,W,-118.09675,4557,E,15,E,1985,NA
2025-11-27,13091.,A,NV,MEV,MINDEN,US,NEVADA,DOUGLAS,MINDEN-TAHOE,39,0,1.8,N,39.0005,119,45,4,W,-119.75111111,4723.6,S,15,E,2000,KMEV
2025-11-27,13100.21,A,NV,08U,NORTH FORK,US,NEVADA,ELKO,STEVENS-CROSBY,41,30,56.7044,N,41.51575122,115,51,35.7145,W,-115.85992069,6397,S,16,E,1985,NA
2025-11-27,13104.,A,NV,U08,OVERTON,US,NEVADA,CLARK,PERKINS FLD,36,34,5.192,N,36.56810888,114,26,35.987,W,-114.44332972,1365.9,S,14,E,1985,NA
2025-11-27,13104.1,A,NV,0L9,OVERTON,US,NEVADA,CLARK,ECHO BAY,36,18,39.7363,N,36.31103786,114,27,50.0188,W,-114.46389411,1535,S,14,E,1985,NA
2025-11-27,13106.,A,NV,10U,OWYHEE,US,NEVADA,ELKO,OWYHEE,41,57,13.062,N,41.95362833,116,10,55.452,W,-116.18207,5377.2,S,12,E,2025,NA
2025-11-27,13106.74,A,NV,74P,PAHRUMP,US,NEVADA,NYE,CALVADA MEADOWS,36,16,19.4133,N,36.27205925,115,59,42.9335,W,-115.9952593,2726,E,14,E,1985,NA
2025-11-27,13108.,A,NV,1L1,PANACA,US,NEVADA,LINCOLN,LINCOLN COUNTY,37,47,14.7,N,37.78741666,114,25,11.6,W,-114.41988888,4831,E,14,E,1985,NA
2025-11-27,13123.,A,NV,RNO,RENO,US,NEVADA,WASHOE,RENO/TAHOE INTL,39,29,56.8,N,39.49911111,119,46,5.2,W,-119.76811111,4414.9,S,13,E,2020,KRNO
2025-11-27,13123.01,A,NV,N86,RENO,US,NEVADA,WASHOE,SPANISH SPRINGS,39,40,16.25,N,39.67118055,119,43,30.6,W,-119.72516666,4620,E,16,E,1985,NA
2025-11-27,13124.,A,NV,RTS,RENO,US,NEVADA,WASHOE,RENO/STEAD,39,40,5.437,N,39.66817694,119,52,35.1827,W,-119.87643963,5050.1,S,16,E,2000,KRTS
2025-11-27,13128.3,A,NV,3L2,SANDY VALLEY,US,NEVADA,CLARK,SKY RANCH,35,47,34.6,N,35.79294444,115,37,35.1,W,-115.62641666,2599,S,14,E,1985,NA
2025-11-27,13130.1,A,NV,1L3,SEARCHLIGHT,US,NEVADA,CLARK,SEARCHLIGHT,35,26,40.4,N,35.44455555,114,54,33.7,W,-114.90936111,3413,S,14,E,1985,NA
2025-11-27,13133.4,A,NV,SPZ,SILVER SPRINGS,US,NEVADA,LYON,SILVER SPRINGS,39,24,11,N,39.40305555,119,15,4.3,W,-119.25119444,4265.2,S,13,E,2020,KSPZ
2025-11-27,13134.1,A,NV,N59,SMITH,US,NEVADA,LYON,ROSASCHI AIR PARK,38,50,21.685,N,38.83935694,119,20,17.572,W,-119.33821444,4809,S,16,E,1985,NA
2025-11-27,13136.607,A,NV,N49,STAGECOACH,US,NEVADA,LYON,ROSE QUARTZ RANCH,39,20,59.2426,N,39.34978961,119,28,26.4979,W,-119.47402719,4690,E,NA,NA,NA,NA
2025-11-27,13138.,A,NV,TPH,TONOPAH,US,NEVADA,NYE,TONOPAH,38,3,35.617,N,38.05989361,117,5,11.763,W,-117.08660083,5430.3,S,15,E,1995,KTPH
2025-11-27,13138.1,A,NV,TNX,TONOPAH,US,NEVADA,NYE,TONOPAH TEST RANGE,37,47,55.9233,N,37.79886758,116,46,50.7147,W,-116.78075408,5550.3,S,16,E,2005,KTNX
2025-11-27,13157.,A,NV,LWL,WELLS,US,NEVADA,ELKO,WELLS MUNI/HARRIET FLD,41,7,1.6,N,41.11711111,114,55,19.7,W,-114.92213888,5769,E,17,E,1975,KLWL
2025-11-27,13161.,A,NV,WMC,WINNEMUCCA,US,NEVADA,HUMBOLDT,WINNEMUCCA MUNI,40,53,47.8,N,40.89661111,117,48,21.2,W,-117.80588888,4307.6,S,16,E,1995,KWMC
2025-11-27,13163.,A,NV,O43,YERINGTON,US,NEVADA,LYON,YERINGTON MUNI,39,0,19.447,N,39.00540194,119,9,23.552,W,-119.15654222,4381.9,S,13,E,2025,NA
2025-11-27,13163.02,A,NV,3A5,YERINGTON,US,NEVADA,LYON,FLYING M RANCH,38,36,45.9012,N,38.61275033,119,0,8.3527,W,-119.00232019,4921.8,E,NA,NA,NA,NA
2025-11-27,13182.,C,NH,B18,ALTON BAY,US,NEW HAMPSHIRE,BELKNAP,ALTON BAY,43,28,39.3,N,43.47758333,71,14,13.2,W,-71.237,504,E,16,W,1990,NA
2025-11-27,13201.,A,NH,BML,BERLIN,US,NEW HAMPSHIRE,COOS,BERLIN RGNL,44,34,31.3,N,44.57536111,71,10,33.3,W,-71.17591666,1161.3,S,16,W,2010,KBML
2025-11-27,13210.,A,NH,2N2,BRISTOL,US,NEW HAMPSHIRE,GRAFTON,NEWFOUND VALLEY,43,35,31.265,N,43.59201805,71,45,5.285,W,-71.75146805,510,E,16,W,1985,NA
2025-11-27,13218.,A,NH,CNH,CLAREMONT,US,NEW HAMPSHIRE,SULLIVAN,CLAREMONT MUNI,43,22,13.816,N,43.37050444,72,22,5.545,W,-72.36820694,543.3,S,16,W,1995,KCNH
2025-11-27,13220.,A,NH,4C4,COLEBROOK,US,NEW HAMPSHIRE,COOS,GIFFORD FLD,44,53,15.085,N,44.88752361,71,30,27.8082,W,-71.5077245,1017.3,E,17,W,1985,NA
2025-11-27,13224.,A,NH,CON,CONCORD,US,NEW HAMPSHIRE,MERRIMACK,CONCORD MUNI,43,12,9.8,N,43.20272222,71,30,8.2,W,-71.50227777,341.7,S,16,W,1995,KCON
2025-11-27,13241.,A,NH,ERR,ERROL,US,NEW HAMPSHIRE,COOS,ERROL,44,47,31.8,N,44.79216666,71,9,52.2909,W,-71.16452525,1248,E,17,W,1980,KERR
2025-11-27,13256.,A,NH,1B5,FRANCONIA,US,NEW HAMPSHIRE,GRAFTON,FRANCONIA,44,11,45.4213,N,44.19595036,71,45,2.5318,W,-71.75070327,975,E,16,W,1985,NA
2025-11-27,13259.3,A,NH,2G8,GORHAM,US,NEW HAMPSHIRE,COOS,GORHAM,44,23,36.895,N,44.39358194,71,11,53.12,W,-71.19808888,835,E,17,W,1985,NA
2025-11-27,13262.,A,NH,7B3,HAMPTON,US,NEW HAMPSHIRE,ROCKINGHAM,HAMPTON AIRFIELD,42,57,40.565,N,42.96126805,70,49,48.555,W,-70.83015416,93,E,16,W,1985,NA
2025-11-27,13281.,A,NH,5B9,HAVERHILL,US,NEW HAMPSHIRE,GRAFTON,DEAN MEML,44,4,48.6222,N,44.08017283,72,0,27.9357,W,-72.00775991,581.7,S,16,W,2005,NA
2025-11-27,13287.,A,NH,8B1,HILLSBORO,US,NEW HAMPSHIRE,HILLSBOROUGH,HAWTHORNE-FEATHER AIRPARK,43,3,40.6,N,43.06127777,71,54,19.3,W,-71.90536111,600,E,16,W,1985,NA
2025-11-27,13298.,A,NH,AFN,JAFFREY,US,NEW HAMPSHIRE,CHESHIRE,JAFFREY AIRFIELD SILVER RANCH,42,48,18.483,N,42.80513416,72,0,10.879,W,-72.00302194,1039.5,E,14,W,1970,KAFN
2025-11-27,13306.,A,NH,EEN,KEENE,US,NEW HAMPSHIRE,CHESHIRE,DILLANT/HOPKINS,42,53,54.2,N,42.89838888,72,16,14.8,W,-72.27077777,488,S,15,W,1995,KEEN
2025-11-27,13312.,A,NH,LCI,LACONIA,US,NEW HAMPSHIRE,BELKNAP,LACONIA MUNI,43,34,22.95,N,43.57304166,71,25,4.23,W,-71.41784166,545.4,S,16,W,1995,KLCI
2025-11-27,13317.,A,NH,LEB,LEBANON,US,NEW HAMPSHIRE,GRAFTON,LEBANON MUNI,43,37,34,N,43.62611111,72,18,15.1,W,-72.30419444,603.3,S,16,W,1995,KLEB
2025-11-27,13332.,A,NH,MHT,MANCHESTER,US,NEW HAMPSHIRE,HILLSBOROUGH,MANCHESTER BOSTON RGNL,42,55,58.1,N,42.93280555,71,26,8.7,W,-71.43575,266.4,S,15,W,2020,KMHT
2025-11-27,13345.01,A,NH,4MB,MOULTONBOROUGH,US,NEW HAMPSHIRE,CARROLL,MOULTONBOROUGH,43,46,2.8453,N,43.76745702,71,23,15.4542,W,-71.38762616,576,E,16,W,1985,NA
2025-11-27,13350.,A,NH,ASH,NASHUA,US,NEW HAMPSHIRE,HILLSBOROUGH,BOIRE FLD,42,46,56.69,N,42.78241388,71,30,50.74,W,-71.51409444,200.4,S,16,W,1995,KASH
2025-11-27,13353.,A,NH,2B3,NEWPORT,US,NEW HAMPSHIRE,SULLIVAN,PARLIN FLD,43,23,13.687,N,43.38713527,72,11,15.411,W,-72.18761416,783.9,S,16,W,1985,NA
2025-11-27,13383.,A,NH,1P1,PLYMOUTH,US,NEW HAMPSHIRE,GRAFTON,PLYMOUTH MUNI,43,46,41.715,N,43.77825416,71,45,13.86,W,-71.75385,506,S,16,W,1985,NA
2025-11-27,13386.,A,NH,PSM,PORTSMOUTH,US,NEW HAMPSHIRE,ROCKINGHAM,PORTSMOUTH INTL AT PEASE,43,4,40.6,N,43.07794444,70,49,23.8,W,-70.82327777,100.4,S,16,W,2005,KPSM
2025-11-27,13395.,A,NH,DAW,ROCHESTER,US,NEW HAMPSHIRE,STRAFFORD,SKYHAVEN,43,17,3.2454,N,43.28423483,70,55,46.3782,W,-70.9295495,322.1,S,16,W,1995,KDAW
2025-11-27,13434.1,A,NH,8B2,TWIN MOUNTAIN,US,NEW HAMPSHIRE,COOS,TWIN MOUNTAIN,44,15,50.6307,N,44.26406408,71,32,48.2953,W,-71.54674869,1459,S,17,W,1985,NA
2025-11-27,13452.,A,NH,HIE,WHITEFIELD,US,NEW HAMPSHIRE,COOS,MOUNT WASHINGTON RGNL,44,22,3.2,N,44.36755555,71,32,44.9,W,-71.54580555,1072,S,17,W,1995,KHIE
2025-11-27,13478.1,A,NJ,12N,ANDOVER,US,NEW JERSEY,SUSSEX,AEROFLEX/ANDOVER,41,0,31.031,N,41.00861972,74,44,16.922,W,-74.73803388,582.7,E,13,W,2000,NA
2025-11-27,13487.,A,NJ,ACY,ATLANTIC CITY,US,NEW JERSEY,ATLANTIC,ATLANTIC CITY INTL,39,27,27.273,N,39.45757583,74,34,37.759,W,-74.57715527,74.8,S,10,W,1965,KACY
2025-11-27,13524.,A,NJ,BLM,BELMAR/FARMINGDALE,US,NEW JERSEY,MONMOUTH,MONMOUTH EXEC,40,11,12.4,N,40.18677777,74,7,28.4,W,-74.12455555,153.4,S,12,W,1985,KBLM
2025-11-27,13536.,A,NJ,19N,BERLIN,US,NEW JERSEY,CAMDEN,PINE VALLEY,39,46,42.4,N,39.77844444,74,56,52.1,W,-74.94780555,150,E,12,W,2000,NA
2025-11-27,13543.,A,NJ,1N7,BLAIRSTOWN,US,NEW JERSEY,WARREN,BLAIRSTOWN,40,58,16.0793,N,40.97113313,74,59,51.0146,W,-74.99750405,371.5,S,13,W,1995,NA
2025-11-27,13566.,A,NJ,00N,BRIDGETON,US,NEW JERSEY,CUMBERLAND,BUCKS,39,28,25.4611,N,39.47373919,75,11,4.4431,W,-75.18456752,108,E,11,W,1985,NA
2025-11-27,13578.,A,NJ,CDW,CALDWELL,US,NEW JERSEY,ESSEX,ESSEX COUNTY,40,52,30.809,N,40.87522472,74,16,52.861,W,-74.28135027,172.3,S,13,W,1985,KCDW
2025-11-27,13640.1,A,NJ,17N,CROSS KEYS,US,NEW JERSEY,GLOUCESTER,CROSS KEYS,39,42,19.713,N,39.70547583,75,1,58.811,W,-75.03300305,162,E,10,W,1980,NA
2025-11-27,13782.,A,NJ,N05,HACKETTSTOWN,US,NEW JERSEY,WARREN,HACKETTSTOWN,40,49,12.357,N,40.82009916,74,51,18.602,W,-74.85516722,670,E,12,W,1985,NA
2025-11-27,13796.2,A,NJ,N81,HAMMONTON,US,NEW JERSEY,ATLANTIC,HAMMONTON MUNI,39,40,2.9,N,39.66747222,74,45,27.8,W,-74.75772222,64.6,S,13,W,2000,NA
2025-11-27,13864.,A,NJ,2N6,JOBSTOWN,US,NEW JERSEY,BURLINGTON,REDWING,40,1,37.5,N,40.02708333,74,41,27.2,W,-74.69088888,78,E,12,W,1985,NA
2025-11-27,13887.,A,NJ,NEL,LAKEHURST,US,NEW JERSEY,OCEAN,LAKEHURST MAXFIELD FLD,40,2,8.8358,N,40.03578772,74,21,4.9174,W,-74.35136594,100.6,E,11,W,1980,KNEL
2025-11-27,13890.,A,NJ,N12,LAKEWOOD,US,NEW JERSEY,OCEAN,LAKEWOOD,40,4,0.8,N,40.06688888,74,10,39.2,W,-74.17755555,41.9,S,13,W,2000,NA
2025-11-27,13911.,A,NJ,N07,LINCOLN PARK,US,NEW JERSEY,MORRIS,LINCOLN PARK,40,56,51.461,N,40.94762805,74,18,52.24,W,-74.31451111,181,S,13,W,1995,NA
2025-11-27,13914.,A,NJ,LDJ,LINDEN,US,NEW JERSEY,UNION,LINDEN,40,37,2.818,N,40.61744944,74,14,40.539,W,-74.24459416,22,S,13,W,2000,KLDJ
2025-11-27,13917.,C,NJ,2N7,LITTLE FERRY,US,NEW JERSEY,BERGEN,LITTLE FERRY,40,51,0.359,N,40.85009972,74,1,58.504,W,-74.03291777,0,E,13,W,1985,NA
2025-11-27,13925.,A,NJ,N14,LUMBERTON,US,NEW JERSEY,BURLINGTON,FLYING W,39,56,3.4,N,39.93427777,74,48,26,W,-74.80722222,49.3,S,13,W,2000,NA
2025-11-27,13966.,A,NJ,47N,MANVILLE,US,NEW JERSEY,SOMERSET,CENTRAL JERSEY RGNL,40,31,28,N,40.52444444,74,35,53.9,W,-74.59830555,85.9,S,13,W,2000,NA
2025-11-27,14010.,A,NJ,MIV,MILLVILLE,US,NEW JERSEY,CUMBERLAND,MILLVILLE MUNI,39,22,4.1,N,39.36780555,75,4,20,W,-75.07222222,84.6,S,11,W,1985,KMIV
2025-11-27,14031.,A,NJ,MMU,MORRISTOWN,US,NEW JERSEY,MORRIS,MORRISTOWN MUNI,40,47,57.618,N,40.79933833,74,24,53.599,W,-74.41488861,186.6,S,13,W,2005,KMMU
2025-11-27,14037.1,A,NJ,VAY,MOUNT HOLLY,US,NEW JERSEY,BURLINGTON,SOUTH JERSEY RGNL,39,56,34.4,N,39.94288888,74,50,44.7,W,-74.84575,52.8,S,12,W,2005,KVAY
2025-11-27,14052.,A,NJ,EWR,NEWARK,US,NEW JERSEY,ESSEX,NEWARK LIBERTY INTL,40,41,32.93,N,40.69248055,74,10,7.276,W,-74.16868777,17.5,S,13,W,1985,KEWR
2025-11-27,14109.,A,NJ,26N,OCEAN CITY,US,NEW JERSEY,CAPE MAY,OCEAN CITY MUNI,39,15,48.525,N,39.26347916,74,36,26.915,W,-74.60747638,5.7,E,13,W,2000,NA
2025-11-27,14125.,A,NJ,3N6,OLD BRIDGE,US,NEW JERSEY,MIDDLESEX,OLD BRIDGE,40,19,47.592,N,40.32988666,74,20,48.433,W,-74.34678694,87,E,13,W,2010,NA
2025-11-27,14189.,A,NJ,N85,PITTSTOWN,US,NEW JERSEY,HUNTERDON,ALEXANDRIA,40,35,15.266,N,40.58757388,75,1,9.914,W,-75.01942055,480,S,10,W,1965,NA
2025-11-27,14190.,A,NJ,N40,PITTSTOWN,US,NEW JERSEY,HUNTERDON,SKY MANOR,40,33,57.176,N,40.56588222,74,58,45.509,W,-74.97930805,560,E,13,W,2010,NA
2025-11-27,14215.,A,NJ,39N,PRINCETON/ROCKY HILL,US,NEW JERSEY,SOMERSET,PRINCETON,40,23,56.72,N,40.39908888,74,39,32.423,W,-74.65900638,128.2,S,13,W,2005,NA
2025-11-27,14231.,A,NJ,N51,READINGTON,US,NEW JERSEY,HUNTERDON,SOLBERG/HUNTERDON,40,34,58.034,N,40.58278722,74,44,12.144,W,-74.73670666,189.6,E,10,W,1965,NA
2025-11-27,14261.,A,NJ,N87,ROBBINSVILLE,US,NEW JERSEY,MERCER,TRENTON-ROBBINSVILLE,40,12,50.2,N,40.21394444,74,36,6.4,W,-74.60177777,118,S,13,W,2000,NA
2025-11-27,14311.,A,NJ,SMQ,SOMERVILLE,US,NEW JERSEY,SOMERSET,SOMERSET,40,37,33.5303,N,40.62598063,74,40,12.1138,W,-74.67003161,106.2,S,13,W,2000,KSMQ
2025-11-27,14344.,A,NJ,FWN,SUSSEX,US,NEW JERSEY,SUSSEX,SUSSEX,41,12,0.77,N,41.20021388,74,37,22.927,W,-74.62303527,421.6,S,13,W,1995,KFWN
2025-11-27,14349.,A,NJ,TEB,TETERBORO,US,NEW JERSEY,BERGEN,TETERBORO,40,51,0.367,N,40.85010194,74,3,39,W,-74.06083333,8.3,S,12,W,1980,KTEB
2025-11-27,14353.1,A,NJ,MJX,TOMS RIVER,US,NEW JERSEY,OCEAN,OCEAN COUNTY,39,55,33.75,N,39.92604166,74,17,43.925,W,-74.29553472,86,S,13,W,2015,KMJX
2025-11-27,14366.,A,NJ,TTN,TRENTON,US,NEW JERSEY,MERCER,TRENTON MERCER,40,16,36.1,N,40.27669444,74,48,48.5,W,-74.81347222,212.6,S,12,W,1985,KTTN
2025-11-27,14385.,A,NJ,29N,VINELAND,US,NEW JERSEY,CUMBERLAND,KROELINGER,39,31,26.415,N,39.52400416,75,2,46.834,W,-75.04634277,93,E,10,W,1980,NA
2025-11-27,14387.,A,NJ,28N,VINELAND,US,NEW JERSEY,GLOUCESTER,VINELAND-DOWNSTOWN,39,32,22.5,N,39.53958333,74,58,3.6,W,-74.96766666,120,E,11,W,1985,NA
2025-11-27,14447.,A,NJ,31E,WEST CREEK,US,NEW JERSEY,OCEAN,EAGLES NEST,39,39,55.635,N,39.66545416,74,18,28.96,W,-74.30804444,38.6,E,12,W,1985,NA
2025-11-27,14448.,A,NJ,4N1,WEST MILFORD,US,NEW JERSEY,PASSAIC,GREENWOOD LAKE,41,7,42.2,N,41.12838888,74,20,47.5,W,-74.34652777,789.6,S,13,W,1995,NA
2025-11-27,14460.,A,NJ,WWD,WILDWOOD,US,NEW JERSEY,CAPE MAY,CAPE MAY COUNTY,39,0,30.13,N,39.00836944,74,54,30.632,W,-74.90850888,21.7,S,10,W,1980,KWWD
2025-11-27,14462.91,A,NJ,C01,WILLIAMSTOWN,US,NEW JERSEY,GLOUCESTER,SOUTHERN CROSS,39,39,20,N,39.65555555,75,0,52,W,-75.01444444,145,E,12,W,1995,NA
2025-11-27,14466.,A,NJ,OBI,WOODBINE,US,NEW JERSEY,CAPE MAY,WOODBINE MUNI,39,13,8.9,N,39.21913888,74,47,41.1,W,-74.79475,41,S,12,W,2000,KOBI
2025-11-27,14484.,A,NJ,WRI,WRIGHTSTOWN,US,NEW JERSEY,BURLINGTON,MC GUIRE FLD (JOINT BASE MC GUIRE DIX LAKEHURST),40,0,56.84,N,40.01578888,74,35,26.614,W,-74.59072611,140.5,S,12,W,1985,KWRI
2025-11-27,14524.,A,NM,ALM,ALAMOGORDO,US,NEW MEXICO,OTERO,ALAMOGORDO-WHITE SANDS RGNL,32,50,21.9,N,32.83941666,105,59,28.1,W,-105.99113888,4199.9,S,8,E,2020,KALM
2025-11-27,14524.02,A,NM,E02,ALAMOGORDO,US,NEW MEXICO,OTERO,TIMBERON,32,38,2.65,N,32.63406944,105,41,14.82,W,-105.68745,6963,E,11,E,1985,NA
